Rule   (Support, Confidence) 
192 -> 4,45  (52.607%, 65.8537%)
4,45 -> 192  (52.607%, 96.6717%)
4,192 -> 45  (52.607%, 88.7911%)
45,192 -> 4  (52.607%, 75.1765%)
5 -> 240  (52.5796%, 62.2684%)
240 -> 5  (52.5796%, 84.7413%)
3 -> 4,45,192  (52.5796%, 56.6864%)
4 -> 3,45,192  (52.5796%, 74.727%)
45 -> 3,4,192  (52.5796%, 72.6583%)
192 -> 3,4,45  (52.5796%, 65.8193%)
3,4 -> 45,192  (52.5796%, 76.1829%)
3,45 -> 4,192  (52.5796%, 72.9072%)
3,192 -> 4,45  (52.5796%, 66.5971%)
4,45 -> 3,192  (52.5796%, 96.6213%)
4,192 -> 3,45  (52.5796%, 88.7448%)
45,192 -> 3,4  (52.5796%, 75.1373%)
3,4,45 -> 192  (52.5796%, 96.7677%)
3,4,192 -> 45  (52.5796%, 88.9095%)
3,45,192 -> 4  (52.5796%, 75.2553%)
4,45,192 -> 3  (52.5796%, 99.9478%)
4 -> 45,197  (52.5521%, 74.688%)
45 -> 4,197  (52.5521%, 72.6204%)
197 -> 4,45  (52.5521%, 66.2172%)
4,45 -> 197  (52.5521%, 96.5709%)
4,197 -> 45  (52.5521%, 88.2082%)
45,197 -> 4  (52.5521%, 75.5722%)
192 -> 195,221  (52.5521%, 65.785%)
195 -> 192,221  (52.5521%, 76.8459%)
221 -> 192,195  (52.5521%, 72.8968%)
192,195 -> 221  (52.5521%, 82.6143%)
192,221 -> 195  (52.5521%, 80.496%)
195,221 -> 192  (52.5521%, 95.8938%)
4 -> 5,125  (52.4973%, 74.61%)
5 -> 4,125  (52.4973%, 62.1709%)
125 -> 4,5  (52.4973%, 73.4357%)
4,5 -> 125  (52.4973%, 84.0141%)
4,125 -> 5  (52.4973%, 98.0523%)
5,125 -> 4  (52.4973%, 74.7558%)
3 -> 4,5,125  (52.4698%, 56.568%)
4 -> 3,5,125  (52.4698%, 74.571%)
5 -> 3,4,125  (52.4698%, 62.1384%)
125 -> 3,4,5  (52.4698%, 73.3973%)
3,4 -> 5,125  (52.4698%, 76.0239%)
3,5 -> 4,125  (52.4698%, 63.2694%)
3,125 -> 4,5  (52.4698%, 73.5951%)
4,5 -> 3,125  (52.4698%, 83.9701%)
4,125 -> 3,5  (52.4698%, 98.001%)
5,125 -> 3,4  (52.4698%, 74.7167%)
3,4,5 -> 125  (52.4698%, 84.9778%)
3,4,125 -> 5  (52.4698%, 98.0513%)
3,5,125 -> 4  (52.4698%, 74.7751%)
4,5,125 -> 3  (52.4698%, 99.9477%)
3 -> 4,45,197  (52.4698%, 56.568%)
4 -> 3,45,197  (52.4698%, 74.571%)
45 -> 3,4,197  (52.4698%, 72.5066%)
197 -> 3,4,45  (52.4698%, 66.1134%)
3,4 -> 45,197  (52.4698%, 76.0239%)
3,45 -> 4,197  (52.4698%, 72.7549%)
3,197 -> 4,45  (52.4698%, 66.3658%)
4,45 -> 3,197  (52.4698%, 96.4196%)
4,197 -> 3,45  (52.4698%, 88.07%)
45,197 -> 3,4  (52.4698%, 75.4538%)
3,4,45 -> 197  (52.4698%, 96.5657%)
3,4,197 -> 45  (52.4698%, 88.4776%)
3,45,197 -> 4  (52.4698%, 75.5433%)
4,45,197 -> 3  (52.4698%, 99.8433%)
33 -> 195,221  (52.2503%, 70.8333%)
195 -> 33,221  (52.2503%, 76.4045%)
221 -> 33,195  (52.2503%, 72.4781%)
33,195 -> 221  (52.2503%, 86.0759%)
33,221 -> 195  (52.2503%, 82.1398%)
195,221 -> 33  (52.2503%, 95.343%)
3 -> 33,195,221  (52.2503%, 56.3314%)
33 -> 3,195,221  (52.2503%, 70.8333%)
195 -> 3,33,221  (52.2503%, 76.4045%)
221 -> 3,33,195  (52.2503%, 72.4781%)
3,33 -> 195,221  (52.2503%, 70.9918%)
3,195 -> 33,221  (52.2503%, 76.8672%)
3,221 -> 33,195  (52.2503%, 72.7829%)
33,195 -> 3,221  (52.2503%, 86.0759%)
33,221 -> 3,195  (52.2503%, 82.1398%)
195,221 -> 3,33  (52.2503%, 95.343%)
3,33,195 -> 221  (52.2503%, 86.1928%)
3,33,221 -> 195  (52.2503%, 82.1752%)
3,195,221 -> 33  (52.2503%, 95.343%)
33,195,221 -> 3  (52.2503%, 100%)
175 -> 197  (52.0582%, 95.2309%)
197 -> 175  (52.0582%, 65.5947%)
3 -> 175,197  (52.0582%, 56.1243%)
175 -> 3,197  (52.0582%, 95.2309%)
197 -> 3,175  (52.0582%, 65.5947%)
3,175 -> 197  (52.0582%, 95.8565%)
3,197 -> 175  (52.0582%, 65.8452%)
175,197 -> 3  (52.0582%, 100%)
240 -> 311  (52.0307%, 83.8567%)
311 -> 240  (52.0307%, 99.1113%)
192 -> 240  (51.9759%, 65.0636%)
240 -> 192  (51.9759%, 83.7682%)
5 -> 175,197  (51.9759%, 61.5535%)
175 -> 5,197  (51.9759%, 95.0803%)
197 -> 5,175  (51.9759%, 65.491%)
5,175 -> 197  (51.9759%, 97.178%)
5,197 -> 175  (51.9759%, 65.9471%)
175,197 -> 5  (51.9759%, 99.8419%)
3 -> 5,175,197  (51.9759%, 56.0355%)
5 -> 3,175,197  (51.9759%, 61.5535%)
175 -> 3,5,197  (51.9759%, 95.0803%)
197 -> 3,5,175  (51.9759%, 65.491%)
3,5 -> 175,197  (51.9759%, 62.6737%)
3,175 -> 5,197  (51.9759%, 95.7049%)
3,197 -> 5,175  (51.9759%, 65.7411%)
5,175 -> 3,197  (51.9759%, 97.178%)
5,197 -> 3,175  (51.9759%, 65.9471%)
175,197 -> 3,5  (51.9759%, 99.8419%)
3,5,175 -> 197  (51.9759%, 97.428%)
3,5,197 -> 175  (51.9759%, 66.1775%)
3,175,197 -> 5  (51.9759%, 99.8419%)
5,175,197 -> 3  (51.9759%, 100%)
6 -> 175,197  (51.9484%, 58.5887%)
175 -> 6,197  (51.9484%, 95.0301%)
197 -> 6,175  (51.9484%, 65.4564%)
6,175 -> 197  (51.9484%, 96.8782%)
6,197 -> 175  (51.9484%, 65.8664%)
175,197 -> 6  (51.9484%, 99.7891%)
3 -> 6,175,197  (51.9484%, 56.0059%)
6 -> 3,175,197  (51.9484%, 58.5887%)
175 -> 3,6,197  (51.9484%, 95.0301%)
197 -> 3,6,175  (51.9484%, 65.4564%)
3,6 -> 175,197  (51.9484%, 59.5283%)
3,175 -> 6,197  (51.9484%, 95.6544%)
3,197 -> 6,175  (51.9484%, 65.7064%)
6,175 -> 3,197  (51.9484%, 96.8782%)
6,197 -> 3,175  (51.9484%, 65.8664%)
175,197 -> 3,6  (51.9484%, 99.7891%)
3,6,175 -> 197  (51.9484%, 97.2765%)
3,6,197 -> 175  (51.9484%, 66.1195%)
3,175,197 -> 6  (51.9484%, 99.7891%)
6,175,197 -> 3  (51.9484%, 100%)
3 -> 5,240  (51.921%, 55.9763%)
5 -> 3,240  (51.921%, 61.4885%)
240 -> 3,5  (51.921%, 83.6798%)
3,5 -> 240  (51.921%, 62.6075%)
3,240 -> 5  (51.921%, 89.1612%)
5,240 -> 3  (51.921%, 98.7474%)
5 -> 6,240  (51.7838%, 61.326%)
6 -> 5,240  (51.7838%, 58.403%)
240 -> 5,6  (51.7838%, 83.4586%)
5,6 -> 240  (51.7838%, 62.5871%)
5,240 -> 6  (51.7838%, 98.4864%)
6,240 -> 5  (51.7838%, 91.2476%)
11 -> 195  (51.674%, 81.0241%)
195 -> 11  (51.674%, 75.5618%)
175 -> 192  (51.674%, 94.5281%)
192 -> 175  (51.674%, 64.6857%)
3 -> 175,192  (51.674%, 55.7101%)
175 -> 3,192  (51.674%, 94.5281%)
192 -> 3,175  (51.674%, 64.6857%)
3,175 -> 192  (51.674%, 95.1491%)
3,192 -> 175  (51.674%, 65.4501%)
175,192 -> 3  (51.674%, 100%)
4 -> 45,91  (51.674%, 73.4399%)
45 -> 4,91  (51.674%, 71.4069%)
91 -> 4,45  (51.674%, 65.9083%)
4,45 -> 91  (51.674%, 94.9571%)
4,91 -> 45  (51.674%, 88.6535%)
45,91 -> 4  (51.674%, 75.5315%)
6 -> 11,195  (51.674%, 58.2792%)
11 -> 6,195  (51.674%, 81.0241%)
195 -> 6,11  (51.674%, 75.5618%)
6,11 -> 195  (51.674%, 81.1288%)
6,195 -> 11  (51.674%, 77.1405%)
11,195 -> 6  (51.674%, 100%)
3 -> 11,195  (51.6465%, 55.6805%)
11 -> 3,195  (51.6465%, 80.9811%)
195 -> 3,11  (51.6465%, 75.5217%)
3,11 -> 195  (51.6465%, 81.1207%)
3,195 -> 11  (51.6465%, 75.979%)
11,195 -> 3  (51.6465%, 99.9469%)
4 -> 125,197  (51.6465%, 73.4009%)
125 -> 4,197  (51.6465%, 72.2457%)
197 -> 4,125  (51.6465%, 65.0761%)
4,125 -> 197  (51.6465%, 96.4634%)
4,197 -> 125  (51.6465%, 86.6882%)
125,197 -> 4  (51.6465%, 74.831%)
4 -> 195,197  (51.6465%, 73.4009%)
195 -> 4,197  (51.6465%, 75.5217%)
197 -> 4,195  (51.6465%, 65.0761%)
4,195 -> 197  (51.6465%, 95.533%)
4,197 -> 195  (51.6465%, 86.6882%)
195,197 -> 4  (51.6465%, 80.2901%)
5 -> 11,195  (51.6465%, 61.1635%)
11 -> 5,195  (51.6465%, 80.9811%)
195 -> 5,11  (51.6465%, 75.5217%)
5,11 -> 195  (51.6465%, 81.1207%)
5,195 -> 11  (51.6465%, 76.8163%)
11,195 -> 5  (51.6465%, 99.9469%)
3 -> 4,45,91  (51.6465%, 55.6805%)
4 -> 3,45,91  (51.6465%, 73.4009%)
45 -> 3,4,91  (51.6465%, 71.369%)
91 -> 3,4,45  (51.6465%, 65.8733%)
3,4 -> 45,91  (51.6465%, 74.831%)
3,45 -> 4,91  (51.6465%, 71.6134%)
3,91 -> 4,45  (51.6465%, 66.5253%)
4,45 -> 3,91  (51.6465%, 94.9067%)
4,91 -> 3,45  (51.6465%, 88.6064%)
45,91 -> 3,4  (51.6465%, 75.4914%)
3,4,45 -> 91  (51.6465%, 95.0505%)
3,4,91 -> 45  (51.6465%, 88.8574%)
3,45,91 -> 4  (51.6465%, 75.5823%)
4,45,91 -> 3  (51.6465%, 99.9469%)
3 -> 6,11,195  (51.6465%, 55.6805%)
6 -> 3,11,195  (51.6465%, 58.2482%)
11 -> 3,6,195  (51.6465%, 80.9811%)
195 -> 3,6,11  (51.6465%, 75.5217%)
3,6 -> 11,195  (51.6465%, 59.1824%)
3,11 -> 6,195  (51.6465%, 81.1207%)
3,195 -> 6,11  (51.6465%, 75.979%)
6,11 -> 3,195  (51.6465%, 81.0857%)
6,195 -> 3,11  (51.6465%, 77.0995%)
11,195 -> 3,6  (51.6465%, 99.9469%)
3,6,11 -> 195  (51.6465%, 81.1907%)
3,6,195 -> 11  (51.6465%, 77.4486%)
3,11,195 -> 6  (51.6465%, 100%)
6,11,195 -> 3  (51.6465%, 99.9469%)
3 -> 4,125,197  (51.6191%, 55.6509%)
4 -> 3,125,197  (51.6191%, 73.3619%)
125 -> 3,4,197  (51.6191%, 72.2073%)
197 -> 3,4,125  (51.6191%, 65.0415%)
3,4 -> 125,197  (51.6191%, 74.7913%)
3,125 -> 4,197  (51.6191%, 72.4018%)
3,197 -> 4,125  (51.6191%, 65.2898%)
4,125 -> 3,197  (51.6191%, 96.4121%)
4,197 -> 3,125  (51.6191%, 86.6421%)
125,197 -> 3,4  (51.6191%, 74.7913%)
3,4,125 -> 197  (51.6191%, 96.4615%)
3,4,197 -> 125  (51.6191%, 87.043%)
3,125,197 -> 4  (51.6191%, 74.821%)
4,125,197 -> 3  (51.6191%, 99.9469%)
3 -> 5,11,195  (51.6191%, 55.6509%)
5 -> 3,11,195  (51.6191%, 61.131%)
11 -> 3,5,195  (51.6191%, 80.938%)
195 -> 3,5,11  (51.6191%, 75.4815%)
3,5 -> 11,195  (51.6191%, 62.2435%)
3,11 -> 5,195  (51.6191%, 81.0776%)
3,195 -> 5,11  (51.6191%, 75.9386%)
5,11 -> 3,195  (51.6191%, 81.0776%)
5,195 -> 3,11  (51.6191%, 76.7755%)
11,195 -> 3,5  (51.6191%, 99.8938%)
3,5,11 -> 195  (51.6191%, 81.2176%)
3,5,195 -> 11  (51.6191%, 77.0586%)
3,11,195 -> 5  (51.6191%, 99.9469%)
5,11,195 -> 3  (51.6191%, 99.9469%)
174 -> 195  (51.5917%, 80.7213%)
195 -> 174  (51.5917%, 75.4414%)
5 -> 175,192  (51.5917%, 61.0985%)
175 -> 5,192  (51.5917%, 94.3775%)
192 -> 5,175  (51.5917%, 64.5826%)
5,175 -> 192  (51.5917%, 96.4597%)
5,192 -> 175  (51.5917%, 66.3373%)
175,192 -> 5  (51.5917%, 99.8407%)
3 -> 5,175,192  (51.5917%, 55.6213%)
5 -> 3,175,192  (51.5917%, 61.0985%)
175 -> 3,5,192  (51.5917%, 94.3775%)
192 -> 3,5,175  (51.5917%, 64.5826%)
3,5 -> 175,192  (51.5917%, 62.2105%)
3,175 -> 5,192  (51.5917%, 94.9975%)
3,192 -> 5,175  (51.5917%, 65.3458%)
5,175 -> 3,192  (51.5917%, 96.4597%)
5,192 -> 3,175  (51.5917%, 66.3373%)
175,192 -> 3,5  (51.5917%, 99.8407%)
3,5,175 -> 192  (51.5917%, 96.7078%)
3,5,192 -> 175  (51.5917%, 66.4546%)
3,175,192 -> 5  (51.5917%, 99.8407%)
5,175,192 -> 3  (51.5917%, 100%)
11 -> 45,195  (51.5642%, 80.852%)
45 -> 11,195  (51.5642%, 71.2552%)
195 -> 11,45  (51.5642%, 75.4013%)
11,45 -> 195  (51.5642%, 81.2014%)
11,195 -> 45  (51.5642%, 99.7876%)
45,195 -> 11  (51.5642%, 88.6739%)
3 -> 11,45,195  (51.5368%, 55.5621%)
11 -> 3,45,195  (51.5368%, 80.809%)
45 -> 3,11,195  (51.5368%, 71.2173%)
195 -> 3,11,45  (51.5368%, 75.3612%)
3,11 -> 45,195  (51.5368%, 80.9483%)
3,45 -> 11,195  (51.5368%, 71.4612%)
3,195 -> 11,45  (51.5368%, 75.8175%)
11,45 -> 3,195  (51.5368%, 81.1582%)
11,195 -> 3,45  (51.5368%, 99.7345%)
45,195 -> 3,11  (51.5368%, 88.6267%)
3,11,45 -> 195  (51.5368%, 81.2635%)
3,11,195 -> 45  (51.5368%, 99.7875%)
3,45,195 -> 11  (51.5368%, 88.7943%)
11,45,195 -> 3  (51.5368%, 99.9468%)
6 -> 175,192  (51.5093%, 58.0935%)
175 -> 6,192  (51.5093%, 94.2269%)
192 -> 6,175  (51.5093%, 64.4796%)
6,175 -> 192  (51.5093%, 96.0594%)
6,192 -> 175  (51.5093%, 65.6753%)
175,192 -> 6  (51.5093%, 99.6814%)
3 -> 5,6,240  (51.5093%, 55.5325%)
5 -> 3,6,240  (51.5093%, 61.001%)
6 -> 3,5,240  (51.5093%, 58.0935%)
240 -> 3,5,6  (51.5093%, 83.0164%)
3,5 -> 6,240  (51.5093%, 62.1112%)
3,6 -> 5,240  (51.5093%, 59.0252%)
3,240 -> 5,6  (51.5093%, 88.4543%)
5,6 -> 3,240  (51.5093%, 62.2554%)
5,240 -> 3,6  (51.5093%, 97.9645%)
6,240 -> 3,5  (51.5093%, 90.764%)
3,5,6 -> 240  (51.5093%, 63.0289%)
3,5,240 -> 6  (51.5093%, 99.2072%)
3,6,240 -> 5  (51.5093%, 91.561%)
5,6,240 -> 3  (51.5093%, 99.4701%)
3 -> 6,175,192  (51.5093%, 55.5325%)
6 -> 3,175,192  (51.5093%, 58.0935%)
175 -> 3,6,192  (51.5093%, 94.2269%)
192 -> 3,6,175  (51.5093%, 64.4796%)
3,6 -> 175,192  (51.5093%, 59.0252%)
3,175 -> 6,192  (51.5093%, 94.8459%)
3,192 -> 6,175  (51.5093%, 65.2416%)
6,175 -> 3,192  (51.5093%, 96.0594%)
6,192 -> 3,175  (51.5093%, 65.6753%)
175,192 -> 3,6  (51.5093%, 99.6814%)
3,6,175 -> 192  (51.5093%, 96.4543%)
3,6,192 -> 175  (51.5093%, 65.7673%)
3,175,192 -> 6  (51.5093%, 99.6814%)
6,175,192 -> 3  (51.5093%, 100%)
4 -> 91,125  (51.4819%, 73.1669%)
91 -> 4,125  (51.4819%, 65.6633%)
125 -> 4,91  (51.4819%, 72.0154%)
4,91 -> 125  (51.4819%, 88.3239%)
4,125 -> 91  (51.4819%, 96.1558%)
91,125 -> 4  (51.4819%, 75.1603%)
3 -> 4,91,125  (51.4819%, 55.503%)
4 -> 3,91,125  (51.4819%, 73.1669%)
91 -> 3,4,125  (51.4819%, 65.6633%)
125 -> 3,4,91  (51.4819%, 72.0154%)
3,4 -> 91,125  (51.4819%, 74.5924%)
3,91 -> 4,125  (51.4819%, 66.3132%)
3,125 -> 4,91  (51.4819%, 72.2094%)
4,91 -> 3,125  (51.4819%, 88.3239%)
4,125 -> 3,91  (51.4819%, 96.1558%)
91,125 -> 3,4  (51.4819%, 75.1603%)
3,4,91 -> 125  (51.4819%, 88.5741%)
3,4,125 -> 91  (51.4819%, 96.2051%)
3,91,125 -> 4  (51.4819%, 75.2507%)
4,91,125 -> 3  (51.4819%, 100%)
3 -> 4,195,197  (51.4819%, 55.503%)
4 -> 3,195,197  (51.4819%, 73.1669%)
195 -> 3,4,197  (51.4819%, 75.2809%)
197 -> 3,4,195  (51.4819%, 64.8686%)
3,4 -> 195,197  (51.4819%, 74.5924%)
3,195 -> 4,197  (51.4819%, 75.7368%)
3,197 -> 4,195  (51.4819%, 65.1163%)
4,195 -> 3,197  (51.4819%, 95.2284%)
4,197 -> 3,195  (51.4819%, 86.4118%)
195,197 -> 3,4  (51.4819%, 80.0341%)
3,4,195 -> 197  (51.4819%, 95.6655%)
3,4,197 -> 195  (51.4819%, 86.8117%)
3,195,197 -> 4  (51.4819%, 80.2395%)
4,195,197 -> 3  (51.4819%, 99.6812%)
3 -> 174,195  (51.4544%, 55.4734%)
174 -> 3,195  (51.4544%, 80.5067%)
195 -> 3,174  (51.4544%, 75.2408%)
3,174 -> 195  (51.4544%, 81.0285%)
3,195 -> 174  (51.4544%, 75.6964%)
174,195 -> 3  (51.4544%, 99.734%)
5 -> 174,195  (51.427%, 60.9035%)
174 -> 5,195  (51.427%, 80.4637%)
195 -> 5,174  (51.427%, 75.2006%)
5,174 -> 195  (51.427%, 82.085%)
5,195 -> 174  (51.427%, 76.4898%)
174,195 -> 5  (51.427%, 99.6809%)
6 -> 174,195  (51.427%, 58.0006%)
174 -> 6,195  (51.427%, 80.4637%)
195 -> 6,174  (51.427%, 75.2006%)
6,174 -> 195  (51.427%, 80.9503%)
6,195 -> 174  (51.427%, 76.7718%)
174,195 -> 6  (51.427%, 99.6809%)
91 -> 175  (51.3721%, 65.5233%)
175 -> 91  (51.3721%, 93.9759%)
3 -> 91,175  (51.3721%, 55.3846%)
91 -> 3,175  (51.3721%, 65.5233%)
175 -> 3,91  (51.3721%, 93.9759%)
3,91 -> 175  (51.3721%, 66.1718%)
3,175 -> 91  (51.3721%, 94.5932%)
91,175 -> 3  (51.3721%, 100%)
4 -> 5,221  (51.3721%, 73.0109%)
5 -> 4,221  (51.3721%, 60.8385%)
221 -> 4,5  (51.3721%, 71.26%)
4,5 -> 221  (51.3721%, 82.2134%)
4,221 -> 5  (51.3721%, 91.0506%)
5,221 -> 4  (51.3721%, 76.942%)
11 -> 195,197  (51.3721%, 80.5508%)
195 -> 11,197  (51.3721%, 75.1204%)
197 -> 11,195  (51.3721%, 64.7303%)
11,195 -> 197  (51.3721%, 99.4158%)
11,197 -> 195  (51.3721%, 81.3206%)
195,197 -> 11  (51.3721%, 79.8635%)
11 -> 192,195  (51.3447%, 80.5077%)
192 -> 11,195  (51.3447%, 64.2734%)
195 -> 11,192  (51.3447%, 75.0803%)
11,192 -> 195  (51.3447%, 81.1362%)
11,195 -> 192  (51.3447%, 99.3627%)
192,195 -> 11  (51.3447%, 80.7161%)
3 -> 4,5,221  (51.3447%, 55.355%)
4 -> 3,5,221  (51.3447%, 72.9719%)
5 -> 3,4,221  (51.3447%, 60.806%)
221 -> 3,4,5  (51.3447%, 71.2219%)
3,4 -> 5,221  (51.3447%, 74.3936%)
3,5 -> 4,221  (51.3447%, 61.9126%)
3,221 -> 4,5  (51.3447%, 71.5214%)
4,5 -> 3,221  (51.3447%, 82.1695%)
4,221 -> 3,5  (51.3447%, 91.0019%)
5,221 -> 3,4  (51.3447%, 76.9009%)
3,4,5 -> 221  (51.3447%, 83.1556%)
3,4,221 -> 5  (51.3447%, 91.2238%)
3,5,221 -> 4  (51.3447%, 77.0276%)
4,5,221 -> 3  (51.3447%, 99.9466%)
3 -> 5,174,195  (51.3447%, 55.355%)
5 -> 3,174,195  (51.3447%, 60.806%)
174 -> 3,5,195  (51.3447%, 80.3349%)
195 -> 3,5,174  (51.3447%, 75.0803%)
3,5 -> 174,195  (51.3447%, 61.9126%)
3,174 -> 5,195  (51.3447%, 80.8557%)
3,195 -> 5,174  (51.3447%, 75.5349%)
5,174 -> 3,195  (51.3447%, 81.9536%)
5,195 -> 3,174  (51.3447%, 76.3673%)
174,195 -> 3,5  (51.3447%, 99.5213%)
3,5,174 -> 195  (51.3447%, 82.2779%)
3,5,195 -> 174  (51.3447%, 76.6489%)
3,174,195 -> 5  (51.3447%, 99.7867%)
5,174,195 -> 3  (51.3447%, 99.8399%)
3 -> 6,174,195  (51.3447%, 55.355%)
6 -> 3,174,195  (51.3447%, 57.9078%)
174 -> 3,6,195  (51.3447%, 80.3349%)
195 -> 3,6,174  (51.3447%, 75.0803%)
3,6 -> 174,195  (51.3447%, 58.8365%)
3,174 -> 6,195  (51.3447%, 80.8557%)
3,195 -> 6,174  (51.3447%, 75.5349%)
6,174 -> 3,195  (51.3447%, 80.8207%)
6,195 -> 3,174  (51.3447%, 76.6489%)
174,195 -> 3,6  (51.3447%, 99.5213%)
3,6,174 -> 195  (51.3447%, 81.2419%)
3,6,195 -> 174  (51.3447%, 76.9959%)
3,174,195 -> 6  (51.3447%, 99.7867%)
6,174,195 -> 3  (51.3447%, 99.8399%)
3 -> 11,195,197  (51.3447%, 55.355%)
11 -> 3,195,197  (51.3447%, 80.5077%)
195 -> 3,11,197  (51.3447%, 75.0803%)
197 -> 3,11,195  (51.3447%, 64.6957%)
3,11 -> 195,197  (51.3447%, 80.6466%)
3,195 -> 11,197  (51.3447%, 75.5349%)
3,197 -> 11,195  (51.3447%, 64.9427%)
11,195 -> 3,197  (51.3447%, 99.3627%)
11,197 -> 3,195  (51.3447%, 81.2772%)
195,197 -> 3,11  (51.3447%, 79.8208%)
3,11,195 -> 197  (51.3447%, 99.4155%)
3,11,197 -> 195  (51.3447%, 81.3125%)
3,195,197 -> 11  (51.3447%, 80.0257%)
11,195,197 -> 3  (51.3447%, 99.9466%)
5 -> 91,175  (51.3172%, 60.7735%)
91 -> 5,175  (51.3172%, 65.4533%)
175 -> 5,91  (51.3172%, 93.8755%)
5,91 -> 175  (51.3172%, 66.738%)
5,175 -> 91  (51.3172%, 95.9466%)
91,175 -> 5  (51.3172%, 99.8932%)
3 -> 5,91,175  (51.3172%, 55.3254%)
5 -> 3,91,175  (51.3172%, 60.7735%)
91 -> 3,5,175  (51.3172%, 65.4533%)
175 -> 3,5,91  (51.3172%, 93.8755%)
3,5 -> 91,175  (51.3172%, 61.8795%)
3,91 -> 5,175  (51.3172%, 66.1011%)
3,175 -> 5,91  (51.3172%, 94.4922%)
5,91 -> 3,175  (51.3172%, 66.738%)
5,175 -> 3,91  (51.3172%, 95.9466%)
91,175 -> 3,5  (51.3172%, 99.8932%)
3,5,91 -> 175  (51.3172%, 66.9291%)
3,5,175 -> 91  (51.3172%, 96.1934%)
3,91,175 -> 5  (51.3172%, 99.8932%)
5,91,175 -> 3  (51.3172%, 100%)
3 -> 11,192,195  (51.3172%, 55.3254%)
11 -> 3,192,195  (51.3172%, 80.4647%)
192 -> 3,11,195  (51.3172%, 64.2391%)
195 -> 3,11,192  (51.3172%, 75.0401%)
3,11 -> 192,195  (51.3172%, 80.6034%)
3,192 -> 11,195  (51.3172%, 64.9983%)
3,195 -> 11,192  (51.3172%, 75.4945%)
11,192 -> 3,195  (51.3172%, 81.0928%)
11,195 -> 3,192  (51.3172%, 99.3096%)
192,195 -> 3,11  (51.3172%, 80.673%)
3,11,192 -> 195  (51.3172%, 81.1632%)
3,11,195 -> 192  (51.3172%, 99.3624%)
3,192,195 -> 11  (51.3172%, 80.7078%)
11,192,195 -> 3  (51.3172%, 99.9466%)
4 -> 33,125  (51.2898%, 72.8939%)
33 -> 4,125  (51.2898%, 69.5313%)
125 -> 4,33  (51.2898%, 71.7466%)
4,33 -> 125  (51.2898%, 92.1143%)
4,125 -> 33  (51.2898%, 95.797%)
33,125 -> 4  (51.2898%, 74.9098%)
6 -> 91,175  (51.2898%, 57.8459%)
91 -> 6,175  (51.2898%, 65.4183%)
175 -> 6,91  (51.2898%, 93.8253%)
6,91 -> 175  (51.2898%, 66.4415%)
6,175 -> 91  (51.2898%, 95.6499%)
91,175 -> 6  (51.2898%, 99.8397%)
3 -> 6,91,175  (51.2898%, 55.2959%)
6 -> 3,91,175  (51.2898%, 57.8459%)
91 -> 3,6,175  (51.2898%, 65.4183%)
175 -> 3,6,91  (51.2898%, 93.8253%)
3,6 -> 91,175  (51.2898%, 58.7736%)
3,91 -> 6,175  (51.2898%, 66.0657%)
3,175 -> 6,91  (51.2898%, 94.4416%)
6,91 -> 3,175  (51.2898%, 66.4415%)
6,175 -> 3,91  (51.2898%, 95.6499%)
91,175 -> 3,6  (51.2898%, 99.8397%)
3,6,91 -> 175  (51.2898%, 66.5598%)
3,6,175 -> 91  (51.2898%, 96.0432%)
3,91,175 -> 6  (51.2898%, 99.8397%)
6,91,175 -> 3  (51.2898%, 100%)
3 -> 4,33,125  (51.2623%, 55.2663%)
4 -> 3,33,125  (51.2623%, 72.8549%)
33 -> 3,4,125  (51.2623%, 69.494%)
125 -> 3,4,33  (51.2623%, 71.7083%)
3,4 -> 33,125  (51.2623%, 74.2744%)
3,33 -> 4,125  (51.2623%, 69.6495%)
3,125 -> 4,33  (51.2623%, 71.9015%)
4,33 -> 3,125  (51.2623%, 92.0651%)
4,125 -> 3,33  (51.2623%, 95.7458%)
33,125 -> 3,4  (51.2623%, 74.8697%)
3,4,33 -> 125  (51.2623%, 92.2469%)
3,4,125 -> 33  (51.2623%, 95.7949%)
3,33,125 -> 4  (51.2623%, 74.9298%)
4,33,125 -> 3  (51.2623%, 99.9465%)
3 -> 192,240  (51.2075%, 55.2071%)
192 -> 3,240  (51.2075%, 64.1017%)
240 -> 3,192  (51.2075%, 82.5299%)
3,192 -> 240  (51.2075%, 64.8592%)
3,240 -> 192  (51.2075%, 87.9359%)
192,240 -> 3  (51.2075%, 98.5216%)
11 -> 125,195  (51.2075%, 80.2926%)
125 -> 11,195  (51.2075%, 71.6315%)
195 -> 11,125  (51.2075%, 74.8796%)
11,125 -> 195  (51.2075%, 81.2364%)
11,195 -> 125  (51.2075%, 99.0972%)
125,195 -> 11  (51.2075%, 88.9843%)
11 -> 33,195  (51.18%, 80.2496%)
33 -> 11,195  (51.18%, 69.3824%)
195 -> 11,33  (51.18%, 74.8395%)
11,33 -> 195  (51.18%, 81.1929%)
11,195 -> 33  (51.18%, 99.0441%)
33,195 -> 11  (51.18%, 84.3128%)
3 -> 11,125,195  (51.18%, 55.1775%)
11 -> 3,125,195  (51.18%, 80.2496%)
125 -> 3,11,195  (51.18%, 71.5931%)
195 -> 3,11,125  (51.18%, 74.8395%)
3,11 -> 125,195  (51.18%, 80.3879%)
3,125 -> 11,195  (51.18%, 71.786%)
3,195 -> 11,125  (51.18%, 75.2927%)
