Rule   (Support, Confidence) 
6,197,243 -> 3  (40.411%, 100%)
243 -> 3,11,45  (40.411%, 98.3333%)
3,243 -> 11,45  (40.411%, 98.3333%)
11,243 -> 3,45  (40.411%, 100%)
45,243 -> 3,11  (40.411%, 98.7448%)
3,11,45 -> 243  (40.411%, 70.0297%)
3,11,243 -> 45  (40.411%, 100%)
3,45,243 -> 11  (40.411%, 98.7448%)
11,45,243 -> 3  (40.411%, 100%)
243 -> 3,33,125  (40.411%, 98.3333%)
3,243 -> 33,125  (40.411%, 98.3333%)
33,243 -> 3,125  (40.411%, 100%)
125,243 -> 3,33  (40.411%, 98.7448%)
3,33,243 -> 125  (40.411%, 100%)
3,125,243 -> 33  (40.411%, 98.7448%)
33,125,243 -> 3  (40.411%, 100%)
243 -> 3,33,192  (40.411%, 98.3333%)
3,243 -> 33,192  (40.411%, 98.3333%)
33,243 -> 3,192  (40.411%, 100%)
192,243 -> 3,33  (40.411%, 98.7448%)
3,33,243 -> 192  (40.411%, 100%)
3,192,243 -> 33  (40.411%, 98.7448%)
33,192,243 -> 3  (40.411%, 100%)
243 -> 3,45,197  (40.411%, 98.3333%)
3,243 -> 45,197  (40.411%, 98.3333%)
45,243 -> 3,197  (40.411%, 98.7448%)
197,243 -> 3,45  (40.411%, 100%)
3,45,243 -> 197  (40.411%, 98.7448%)
3,197,243 -> 45  (40.411%, 100%)
45,197,243 -> 3  (40.411%, 100%)
240 -> 3,6  (40.2397%, 80.4795%)
3,240 -> 6  (40.2397%, 97.9167%)
6,240 -> 3  (40.2397%, 95.5285%)
243 -> 11,125  (40.2397%, 97.9167%)
11,125 -> 243  (40.2397%, 72.7554%)
11,243 -> 125  (40.2397%, 99.5763%)
125,243 -> 11  (40.2397%, 98.3264%)
243 -> 11,192  (40.2397%, 97.9167%)
11,192 -> 243  (40.2397%, 70.5706%)
11,243 -> 192  (40.2397%, 99.5763%)
192,243 -> 11  (40.2397%, 98.3264%)
243 -> 11,197  (40.2397%, 97.9167%)
11,197 -> 243  (40.2397%, 72.0859%)
11,243 -> 197  (40.2397%, 99.5763%)
197,243 -> 11  (40.2397%, 99.5763%)
243 -> 33,45  (40.2397%, 97.9167%)
33,243 -> 45  (40.2397%, 99.5763%)
45,243 -> 33  (40.2397%, 98.3264%)
243 -> 125,197  (40.2397%, 97.9167%)
125,243 -> 197  (40.2397%, 98.3264%)
197,243 -> 125  (40.2397%, 99.5763%)
243 -> 192,197  (40.2397%, 97.9167%)
192,243 -> 197  (40.2397%, 98.3264%)
197,243 -> 192  (40.2397%, 99.5763%)
243 -> 3,11,125  (40.2397%, 97.9167%)
3,243 -> 11,125  (40.2397%, 97.9167%)
11,125 -> 3,243  (40.2397%, 72.7554%)
11,243 -> 3,125  (40.2397%, 99.5763%)
125,243 -> 3,11  (40.2397%, 98.3264%)
3,11,125 -> 243  (40.2397%, 73.6677%)
3,11,243 -> 125  (40.2397%, 99.5763%)
3,125,243 -> 11  (40.2397%, 98.3264%)
11,125,243 -> 3  (40.2397%, 100%)
243 -> 3,11,192  (40.2397%, 97.9167%)
3,243 -> 11,192  (40.2397%, 97.9167%)
11,192 -> 3,243  (40.2397%, 70.5706%)
11,243 -> 3,192  (40.2397%, 99.5763%)
192,243 -> 3,11  (40.2397%, 98.3264%)
3,11,192 -> 243  (40.2397%, 71.2121%)
3,11,243 -> 192  (40.2397%, 99.5763%)
3,192,243 -> 11  (40.2397%, 98.3264%)
11,192,243 -> 3  (40.2397%, 100%)
243 -> 3,11,197  (40.2397%, 97.9167%)
3,243 -> 11,197  (40.2397%, 97.9167%)
11,197 -> 3,243  (40.2397%, 72.0859%)
11,243 -> 3,197  (40.2397%, 99.5763%)
197,243 -> 3,11  (40.2397%, 99.5763%)
3,11,197 -> 243  (40.2397%, 72.9814%)
3,11,243 -> 197  (40.2397%, 99.5763%)
3,197,243 -> 11  (40.2397%, 99.5763%)
11,197,243 -> 3  (40.2397%, 100%)
243 -> 3,33,45  (40.2397%, 97.9167%)
3,243 -> 33,45  (40.2397%, 97.9167%)
33,243 -> 3,45  (40.2397%, 99.5763%)
45,243 -> 3,33  (40.2397%, 98.3264%)
3,33,243 -> 45  (40.2397%, 99.5763%)
3,45,243 -> 33  (40.2397%, 98.3264%)
33,45,243 -> 3  (40.2397%, 100%)
4,221 -> 3  (40.0685%, 97.9079%)
4,221 -> 6  (40.0685%, 97.9079%)
243 -> 33,197  (40.0685%, 97.5%)
33,243 -> 197  (40.0685%, 99.1525%)
197,243 -> 33  (40.0685%, 99.1525%)
243 -> 3,33,197  (40.0685%, 97.5%)
3,243 -> 33,197  (40.0685%, 97.5%)
33,243 -> 3,197  (40.0685%, 99.1525%)
197,243 -> 3,33  (40.0685%, 99.1525%)
3,33,243 -> 197  (40.0685%, 99.1525%)
3,197,243 -> 33  (40.0685%, 99.1525%)
33,197,243 -> 3  (40.0685%, 100%)
243 -> 11,33  (39.8973%, 97.0833%)
11,33 -> 243  (39.8973%, 71.9136%)
11,243 -> 33  (39.8973%, 98.7288%)
33,243 -> 11  (39.8973%, 98.7288%)
91,174 -> 221  (39.8973%, 79.2517%)
91,221 -> 174  (39.8973%, 83.2143%)
174,221 -> 91  (39.8973%, 89.6154%)
243 -> 3,11,33  (39.8973%, 97.0833%)
3,243 -> 11,33  (39.8973%, 97.0833%)
11,33 -> 3,243  (39.8973%, 71.9136%)
11,243 -> 3,33  (39.8973%, 98.7288%)
33,243 -> 3,11  (39.8973%, 98.7288%)
3,11,33 -> 243  (39.8973%, 72.5857%)
3,11,243 -> 33  (39.8973%, 98.7288%)
3,33,243 -> 11  (39.8973%, 98.7288%)
11,33,243 -> 3  (39.8973%, 100%)
11,125 -> 3,195  (39.8973%, 72.1362%)
11,195 -> 3,125  (39.8973%, 90.6615%)
125,195 -> 3,11  (39.8973%, 82.3322%)
3,11,125 -> 195  (39.8973%, 73.0408%)
3,11,195 -> 125  (39.8973%, 91.7323%)
3,125,195 -> 11  (39.8973%, 83.2143%)
11,125,195 -> 3  (39.8973%, 98.7288%)
91,174 -> 3,221  (39.8973%, 79.2517%)
91,221 -> 3,174  (39.8973%, 83.2143%)
174,221 -> 3,91  (39.8973%, 89.6154%)
3,91,174 -> 221  (39.8973%, 79.7945%)
3,91,221 -> 174  (39.8973%, 83.8129%)
3,174,221 -> 91  (39.8973%, 89.6154%)
91,174,221 -> 3  (39.8973%, 100%)
11,174 -> 221  (39.726%, 78.9116%)
11,221 -> 174  (39.726%, 86.2454%)
174,221 -> 11  (39.726%, 89.2308%)
11,174 -> 3,221  (39.726%, 78.9116%)
11,221 -> 3,174  (39.726%, 86.2454%)
174,221 -> 3,11  (39.726%, 89.2308%)
3,11,174 -> 221  (39.726%, 79.4521%)
3,11,221 -> 174  (39.726%, 86.5672%)
3,174,221 -> 11  (39.726%, 89.2308%)
11,174,221 -> 3  (39.726%, 100%)
243 -> 91  (39.5548%, 96.25%)
243 -> 3,91  (39.5548%, 96.25%)
3,243 -> 91  (39.5548%, 96.25%)
91,243 -> 3  (39.5548%, 100%)
243 -> 5,91  (39.5548%, 96.25%)
5,243 -> 91  (39.5548%, 96.25%)
91,243 -> 5  (39.5548%, 100%)
243 -> 6,91  (39.5548%, 96.25%)
6,243 -> 91  (39.5548%, 96.25%)
91,243 -> 6  (39.5548%, 100%)
243 -> 45,91  (39.5548%, 96.25%)
45,243 -> 91  (39.5548%, 96.6527%)
91,243 -> 45  (39.5548%, 100%)
4,195 -> 3,197  (39.5548%, 86.194%)
4,197 -> 3,195  (39.5548%, 78.5714%)
3,4,195 -> 197  (39.5548%, 89.5349%)
3,4,197 -> 195  (39.5548%, 81.9149%)
3,195,197 -> 4  (39.5548%, 70.6422%)
4,195,197 -> 3  (39.5548%, 96.25%)
243 -> 3,5,91  (39.5548%, 96.25%)
3,243 -> 5,91  (39.5548%, 96.25%)
5,243 -> 3,91  (39.5548%, 96.25%)
91,243 -> 3,5  (39.5548%, 100%)
3,5,243 -> 91  (39.5548%, 96.25%)
3,91,243 -> 5  (39.5548%, 100%)
5,91,243 -> 3  (39.5548%, 100%)
243 -> 3,6,91  (39.5548%, 96.25%)
3,243 -> 6,91  (39.5548%, 96.25%)
6,243 -> 3,91  (39.5548%, 96.25%)
91,243 -> 3,6  (39.5548%, 100%)
3,6,243 -> 91  (39.5548%, 96.25%)
3,91,243 -> 6  (39.5548%, 100%)
6,91,243 -> 3  (39.5548%, 100%)
243 -> 3,45,91  (39.5548%, 96.25%)
3,243 -> 45,91  (39.5548%, 96.25%)
45,243 -> 3,91  (39.5548%, 96.6527%)
91,243 -> 3,45  (39.5548%, 100%)
3,45,243 -> 91  (39.5548%, 96.6527%)
3,91,243 -> 45  (39.5548%, 100%)
45,91,243 -> 3  (39.5548%, 100%)
4,5 -> 125  (39.3836%, 71.875%)
4,125 -> 5  (39.3836%, 99.5671%)
4,125 -> 6  (39.3836%, 99.5671%)
4,45 -> 192  (39.3836%, 91.6335%)
4,192 -> 45  (39.3836%, 84.2491%)
243 -> 91,125  (39.3836%, 95.8333%)
91,243 -> 125  (39.3836%, 99.5671%)
125,243 -> 91  (39.3836%, 96.2343%)
243 -> 91,192  (39.3836%, 95.8333%)
91,243 -> 192  (39.3836%, 99.5671%)
192,243 -> 91  (39.3836%, 96.2343%)
243 -> 91,197  (39.3836%, 95.8333%)
91,243 -> 197  (39.3836%, 99.5671%)
197,243 -> 91  (39.3836%, 97.4576%)
174,192 -> 195  (39.3836%, 73.4824%)
174,195 -> 192  (39.3836%, 91.2698%)
192,195 -> 174  (39.3836%, 70.9877%)
243 -> 3,91,125  (39.3836%, 95.8333%)
3,243 -> 91,125  (39.3836%, 95.8333%)
91,243 -> 3,125  (39.3836%, 99.5671%)
125,243 -> 3,91  (39.3836%, 96.2343%)
3,91,243 -> 125  (39.3836%, 99.5671%)
3,125,243 -> 91  (39.3836%, 96.2343%)
91,125,243 -> 3  (39.3836%, 100%)
4,45 -> 197  (39.2123%, 91.2351%)
4,197 -> 45  (39.2123%, 77.8912%)
243 -> 11,91  (39.2123%, 95.4167%)
11,91 -> 243  (39.2123%, 74.3506%)
11,243 -> 91  (39.2123%, 97.0339%)
91,243 -> 11  (39.2123%, 99.1342%)
4,221 -> 3,6  (39.2123%, 95.8159%)
3,4,221 -> 6  (39.2123%, 97.8632%)
4,6,221 -> 3  (39.2123%, 97.8632%)
243 -> 3,11,91  (39.2123%, 95.4167%)
3,243 -> 11,91  (39.2123%, 95.4167%)
11,91 -> 3,243  (39.2123%, 74.3506%)
11,243 -> 3,91  (39.2123%, 97.0339%)
91,243 -> 3,11  (39.2123%, 99.1342%)
3,11,91 -> 243  (39.2123%, 74.5928%)
3,11,243 -> 91  (39.2123%, 97.0339%)
3,91,243 -> 11  (39.2123%, 99.1342%)
11,91,243 -> 3  (39.2123%, 100%)
4,125 -> 3  (39.0411%, 98.7013%)
243 -> 33,91  (39.0411%, 95%)
33,243 -> 91  (39.0411%, 96.6102%)
91,243 -> 33  (39.0411%, 98.7013%)
243 -> 3,33,91  (39.0411%, 95%)
3,243 -> 33,91  (39.0411%, 95%)
33,243 -> 3,91  (39.0411%, 96.6102%)
91,243 -> 3,33  (39.0411%, 98.7013%)
3,33,243 -> 91  (39.0411%, 96.6102%)
3,91,243 -> 33  (39.0411%, 98.7013%)
33,91,243 -> 3  (39.0411%, 100%)
240 -> 5  (38.8699%, 77.7397%)
11,91 -> 195  (38.8699%, 73.7013%)
11,195 -> 91  (38.8699%, 88.3268%)
91,195 -> 11  (38.8699%, 74.9175%)
174,195 -> 197  (38.8699%, 90.0794%)
174,197 -> 195  (38.8699%, 73.7013%)
195,221 -> 197  (38.8699%, 91.9028%)
197,221 -> 195  (38.8699%, 74.183%)
4,5 -> 3,125  (38.8699%, 70.9375%)
4,125 -> 3,5  (38.8699%, 98.2684%)
3,4,5 -> 125  (38.8699%, 73.9414%)
3,4,125 -> 5  (38.8699%, 99.5614%)
4,5,125 -> 3  (38.8699%, 98.6957%)
4,125 -> 3,6  (38.8699%, 98.2684%)
3,4,125 -> 6  (38.8699%, 99.5614%)
4,6,125 -> 3  (38.8699%, 98.6957%)
4,45 -> 3,192  (38.8699%, 90.4382%)
4,192 -> 3,45  (38.8699%, 83.1502%)
3,4,45 -> 192  (38.8699%, 92.6531%)
3,4,192 -> 45  (38.8699%, 84.3866%)
4,45,192 -> 3  (38.8699%, 98.6957%)
11,91 -> 3,195  (38.6986%, 73.3766%)
11,195 -> 3,91  (38.6986%, 87.9377%)
91,195 -> 3,11  (38.6986%, 74.5875%)
3,11,91 -> 195  (38.6986%, 73.6156%)
3,11,195 -> 91  (38.6986%, 88.9764%)
3,91,195 -> 11  (38.6986%, 75.5853%)
11,91,195 -> 3  (38.6986%, 99.5595%)
4,33 -> 91  (38.5274%, 83.9552%)
4,91 -> 33  (38.5274%, 86.2069%)
33,174 -> 195  (38.3562%, 74.1722%)
33,195 -> 174  (38.3562%, 71.5655%)
174,195 -> 33  (38.3562%, 88.8889%)
4,125 -> 192  (38.1849%, 96.5368%)
4,192 -> 125  (38.1849%, 81.685%)
240 -> 5,6  (38.1849%, 76.3699%)
5,240 -> 6  (38.1849%, 98.2379%)
6,240 -> 5  (38.1849%, 90.6504%)
125,174 -> 195  (38.1849%, 73.8411%)
125,195 -> 174  (38.1849%, 78.7986%)
174,195 -> 125  (38.1849%, 88.4921%)
4,33 -> 3,91  (38.1849%, 83.209%)
4,91 -> 3,33  (38.1849%, 85.4406%)
3,4,33 -> 91  (38.1849%, 84.7909%)
3,4,91 -> 33  (38.1849%, 87.451%)
4,33,91 -> 3  (38.1849%, 99.1111%)
4,45 -> 3,197  (38.1849%, 88.8446%)
4,197 -> 3,45  (38.1849%, 75.8503%)
3,4,45 -> 197  (38.1849%, 91.0204%)
3,4,197 -> 45  (38.1849%, 79.078%)
4,45,197 -> 3  (38.1849%, 97.3799%)
4,192 -> 195  (38.0137%, 81.3187%)
4,195 -> 192  (38.0137%, 82.8358%)
33,174 -> 3,195  (38.0137%, 73.5099%)
33,195 -> 3,174  (38.0137%, 70.9265%)
174,195 -> 3,33  (38.0137%, 88.0952%)
3,33,174 -> 195  (38.0137%, 74%)
3,33,195 -> 174  (38.0137%, 72.0779%)
3,174,195 -> 33  (38.0137%, 89.5161%)
33,174,195 -> 3  (38.0137%, 99.1071%)
4,125 -> 3,192  (37.8425%, 95.671%)
4,192 -> 3,125  (37.8425%, 80.9524%)
3,4,125 -> 192  (37.8425%, 96.9298%)
3,4,192 -> 125  (37.8425%, 82.1561%)
4,125,192 -> 3  (37.8425%, 99.1031%)
4,33 -> 195  (37.6712%, 82.0896%)
4,195 -> 33  (37.6712%, 82.0896%)
33,195 -> 4  (37.6712%, 70.2875%)
4,125 -> 197  (37.6712%, 95.2381%)
4,197 -> 125  (37.6712%, 74.8299%)
33,221 -> 195  (37.5%, 74.2373%)
195,221 -> 33  (37.5%, 88.664%)
4,192 -> 3,195  (37.5%, 80.2198%)
4,195 -> 3,192  (37.5%, 81.7164%)
3,4,192 -> 195  (37.5%, 81.4126%)
3,4,195 -> 192  (37.5%, 84.8837%)
4,192,195 -> 3  (37.5%, 98.6486%)
45,195 -> 221  (37.3288%, 72.6667%)
45,221 -> 195  (37.3288%, 73.8983%)
195,221 -> 45  (37.3288%, 88.2591%)
33,221 -> 3,195  (37.3288%, 73.8983%)
195,221 -> 3,33  (37.3288%, 88.2591%)
3,33,195 -> 221  (37.3288%, 70.7792%)
3,33,221 -> 195  (37.3288%, 74.4027%)
3,195,221 -> 33  (37.3288%, 88.6179%)
33,195,221 -> 3  (37.3288%, 99.5434%)
240 -> 3,5  (37.1575%, 74.3151%)
3,240 -> 5  (37.1575%, 90.4167%)
5,240 -> 3  (37.1575%, 95.5947%)
4,11 -> 6  (37.1575%, 100%)
4,33 -> 45  (37.1575%, 80.9701%)
4,45 -> 33  (37.1575%, 86.4542%)
4,45 -> 125  (37.1575%, 86.4542%)
4,125 -> 45  (37.1575%, 93.9394%)
91,174 -> 195  (37.1575%, 73.8095%)
91,195 -> 174  (37.1575%, 71.6172%)
174,195 -> 91  (37.1575%, 86.1111%)
4,125 -> 3,197  (37.1575%, 93.9394%)
4,197 -> 3,125  (37.1575%, 73.8095%)
3,4,125 -> 197  (37.1575%, 95.1754%)
3,4,197 -> 125  (37.1575%, 76.9504%)
4,125,197 -> 3  (37.1575%, 98.6364%)
45,195 -> 3,221  (37.1575%, 72.3333%)
45,221 -> 3,195  (37.1575%, 73.5593%)
195,221 -> 3,45  (37.1575%, 87.8543%)
3,45,195 -> 221  (37.1575%, 73.8095%)
3,45,221 -> 195  (37.1575%, 74.0614%)
3,195,221 -> 45  (37.1575%, 88.2114%)
45,195,221 -> 3  (37.1575%, 99.5413%)
243 -> 174  (36.9863%, 90%)
243 -> 3,174  (36.9863%, 90%)
3,243 -> 174  (36.9863%, 90%)
174,243 -> 3  (36.9863%, 100%)
4,11 -> 5  (36.9863%, 99.5392%)
4,174 -> 6  (36.9863%, 99.5392%)
243 -> 5,174  (36.9863%, 90%)
5,243 -> 174  (36.9863%, 90%)
174,243 -> 5  (36.9863%, 100%)
243 -> 6,174  (36.9863%, 90%)
6,243 -> 174  (36.9863%, 90%)
174,243 -> 6  (36.9863%, 100%)
243 -> 45,174  (36.9863%, 90%)
45,243 -> 174  (36.9863%, 90.3766%)
174,243 -> 45  (36.9863%, 100%)
192,221 -> 195  (36.9863%, 73.7201%)
195,221 -> 192  (36.9863%, 87.4494%)
4,33 -> 3,195  (36.9863%, 80.597%)
4,195 -> 3,33  (36.9863%, 80.597%)
3,4,33 -> 195  (36.9863%, 82.1293%)
3,4,195 -> 33  (36.9863%, 83.7209%)
3,33,195 -> 4  (36.9863%, 70.1299%)
4,33,195 -> 3  (36.9863%, 98.1818%)
240 -> 3,5,6  (36.9863%, 73.9726%)
3,240 -> 5,6  (36.9863%, 90%)
5,240 -> 3,6  (36.9863%, 95.1542%)
6,240 -> 3,5  (36.9863%, 87.8049%)
3,5,240 -> 6  (36.9863%, 99.5392%)
3,6,240 -> 5  (36.9863%, 91.9149%)
5,6,240 -> 3  (36.9863%, 96.861%)
243 -> 3,5,174  (36.9863%, 90%)
3,243 -> 5,174  (36.9863%, 90%)
5,243 -> 3,174  (36.9863%, 90%)
174,243 -> 3,5  (36.9863%, 100%)
3,5,243 -> 174  (36.9863%, 90%)
3,174,243 -> 5  (36.9863%, 100%)
5,174,243 -> 3  (36.9863%, 100%)
243 -> 3,6,174  (36.9863%, 90%)
3,243 -> 6,174  (36.9863%, 90%)
6,243 -> 3,174  (36.9863%, 90%)
174,243 -> 3,6  (36.9863%, 100%)
3,6,243 -> 174  (36.9863%, 90%)
3,174,243 -> 6  (36.9863%, 100%)
6,174,243 -> 3  (36.9863%, 100%)
243 -> 3,45,174  (36.9863%, 90%)
3,243 -> 45,174  (36.9863%, 90%)
45,243 -> 3,174  (36.9863%, 90.3766%)
174,243 -> 3,45  (36.9863%, 100%)
3,45,243 -> 174  (36.9863%, 90.3766%)
3,174,243 -> 45  (36.9863%, 100%)
45,174,243 -> 3  (36.9863%, 100%)
11,174 -> 195  (36.8151%, 73.1293%)
11,195 -> 174  (36.8151%, 83.6576%)
174,195 -> 11  (36.8151%, 85.3175%)
243 -> 125,174  (36.8151%, 89.5833%)
125,174 -> 243  (36.8151%, 71.1921%)
125,243 -> 174  (36.8151%, 89.9582%)
174,243 -> 125  (36.8151%, 99.537%)
243 -> 174,192  (36.8151%, 89.5833%)
174,243 -> 192  (36.8151%, 99.537%)
192,243 -> 174  (36.8151%, 89.9582%)
91,174 -> 3,195  (36.8151%, 73.1293%)
91,195 -> 3,174  (36.8151%, 70.9571%)
174,195 -> 3,91  (36.8151%, 85.3175%)
3,91,174 -> 195  (36.8151%, 73.6301%)
3,91,195 -> 174  (36.8151%, 71.9064%)
3,174,195 -> 91  (36.8151%, 86.6935%)
91,174,195 -> 3  (36.8151%, 99.0783%)
4,11 -> 3  (36.6438%, 98.6175%)
4,33 -> 125  (36.6438%, 79.8507%)
4,125 -> 33  (36.6438%, 92.6407%)
4,45 -> 91  (36.6438%, 85.259%)
4,91 -> 45  (36.6438%, 81.9923%)
243 -> 11,174  (36.6438%, 89.1667%)
11,174 -> 243  (36.6438%, 72.7891%)
11,243 -> 174  (36.6438%, 90.678%)
174,243 -> 11  (36.6438%, 99.0741%)
4,11 -> 3,6  (36.6438%, 98.6175%)
3,4,11 -> 6  (36.6438%, 100%)
4,6,11 -> 3  (36.6438%, 98.6175%)
4,33 -> 3,45  (36.6438%, 79.8507%)
4,45 -> 3,33  (36.6438%, 85.259%)
3,4,33 -> 45  (36.6438%, 81.3688%)
3,4,45 -> 33  (36.6438%, 87.3469%)
4,33,45 -> 3  (36.6438%, 98.6175%)
4,45 -> 3,125  (36.6438%, 85.259%)
4,125 -> 3,45  (36.6438%, 92.6407%)
3,4,45 -> 125  (36.6438%, 87.3469%)
3,4,125 -> 45  (36.6438%, 93.8596%)
4,45,125 -> 3  (36.6438%, 98.6175%)
243 -> 3,11,174  (36.6438%, 89.1667%)
3,243 -> 11,174  (36.6438%, 89.1667%)
11,174 -> 3,243  (36.6438%, 72.7891%)
11,243 -> 3,174  (36.6438%, 90.678%)
174,243 -> 3,11  (36.6438%, 99.0741%)
3,11,174 -> 243  (36.6438%, 73.2877%)
3,11,243 -> 174  (36.6438%, 90.678%)
3,174,243 -> 11  (36.6438%, 99.0741%)
11,174,243 -> 3  (36.6438%, 100%)
4,174 -> 3  (36.4726%, 98.1567%)
4,11 -> 45  (36.4726%, 98.1567%)
4,45 -> 11  (36.4726%, 84.8606%)
243 -> 174,197  (36.4726%, 88.75%)
174,243 -> 197  (36.4726%, 98.6111%)
197,243 -> 174  (36.4726%, 90.2542%)
4,11 -> 3,5  (36.4726%, 98.1567%)
3,4,11 -> 5  (36.4726%, 99.5327%)
4,5,11 -> 3  (36.4726%, 98.6111%)
11,174 -> 3,195  (36.4726%, 72.449%)
11,195 -> 3,174  (36.4726%, 82.8794%)
174,195 -> 3,11  (36.4726%, 84.5238%)
3,11,174 -> 195  (36.4726%, 72.9452%)
3,11,195 -> 174  (36.4726%, 83.8583%)
3,174,195 -> 11  (36.4726%, 85.8871%)
11,174,195 -> 3  (36.4726%, 99.0698%)
243 -> 33,174  (36.3014%, 88.3333%)
33,174 -> 243  (36.3014%, 70.1987%)
33,243 -> 174  (36.3014%, 89.8305%)
174,243 -> 33  (36.3014%, 98.1481%)
4,174 -> 3,6  (36.3014%, 97.6959%)
3,4,174 -> 6  (36.3014%, 99.5305%)
4,6,174 -> 3  (36.3014%, 98.1481%)
4,33 -> 3,125  (36.3014%, 79.1045%)
4,125 -> 3,33  (36.3014%, 91.7749%)
3,4,33 -> 125  (36.3014%, 80.6084%)
3,4,125 -> 33  (36.3014%, 92.9825%)
4,33,125 -> 3  (36.3014%, 99.0654%)
243 -> 3,33,174  (36.3014%, 88.3333%)
3,243 -> 33,174  (36.3014%, 88.3333%)
33,174 -> 3,243  (36.3014%, 70.1987%)
33,243 -> 3,174  (36.3014%, 89.8305%)
174,243 -> 3,33  (36.3014%, 98.1481%)
3,33,174 -> 243  (36.3014%, 70.6667%)
3,33,243 -> 174  (36.3014%, 89.8305%)
3,174,243 -> 33  (36.3014%, 98.1481%)
33,174,243 -> 3  (36.3014%, 100%)
240 -> 197  (36.1301%, 72.2603%)
4,174 -> 5  (36.1301%, 97.235%)
4,91 -> 195  (36.1301%, 80.8429%)
4,195 -> 91  (36.1301%, 78.7313%)
4,45 -> 3,91  (36.1301%, 84.0637%)
4,91 -> 3,45  (36.1301%, 80.8429%)
3,4,45 -> 91  (36.1301%, 86.1224%)
3,4,91 -> 45  (36.1301%, 82.7451%)
4,45,91 -> 3  (36.1301%, 98.5981%)
243 -> 91,174  (35.9589%, 87.5%)
91,174 -> 243  (35.9589%, 71.4286%)
91,243 -> 174  (35.9589%, 90.9091%)
174,243 -> 91  (35.9589%, 97.2222%)
4,11 -> 3,45  (35.9589%, 96.7742%)
4,45 -> 3,11  (35.9589%, 83.6653%)
3,4,11 -> 45  (35.9589%, 98.1308%)
3,4,45 -> 11  (35.9589%, 85.7143%)
4,11,45 -> 3  (35.9589%, 98.5915%)
243 -> 3,91,174  (35.9589%, 87.5%)
3,243 -> 91,174  (35.9589%, 87.5%)
91,174 -> 3,243  (35.9589%, 71.4286%)
91,243 -> 3,174  (35.9589%, 90.9091%)
174,243 -> 3,91  (35.9589%, 97.2222%)
3,91,174 -> 243  (35.9589%, 71.9178%)
3,91,243 -> 174  (35.9589%, 90.9091%)
3,174,243 -> 91  (35.9589%, 97.2222%)
91,174,243 -> 3  (35.9589%, 100%)
4,91 -> 125  (35.7877%, 80.0766%)
4,125 -> 91  (35.7877%, 90.4762%)
240 -> 5,197  (35.7877%, 71.5753%)
5,240 -> 197  (35.7877%, 92.0705%)
197,240 -> 5  (35.7877%, 99.0521%)
240 -> 6,197  (35.7877%, 71.5753%)
6,240 -> 197  (35.7877%, 84.9593%)
197,240 -> 6  (35.7877%, 99.0521%)
4,221 -> 5  (35.6164%, 87.0293%)
4,45 -> 174  (35.6164%, 82.8685%)
4,174 -> 45  (35.6164%, 95.8525%)
4,91 -> 3,125  (35.6164%, 79.6935%)
4,125 -> 3,91  (35.6164%, 90.0433%)
3,4,91 -> 125  (35.6164%, 81.5686%)
3,4,125 -> 91  (35.6164%, 91.2281%)
4,91,125 -> 3  (35.6164%, 99.5215%)
4,91 -> 3,195  (35.6164%, 79.6935%)
4,195 -> 3,91  (35.6164%, 77.6119%)
3,4,91 -> 195  (35.6164%, 81.5686%)
3,4,195 -> 91  (35.6164%, 80.6202%)
4,91,195 -> 3  (35.6164%, 98.5782%)
240 -> 3,197  (35.4452%, 70.8904%)
3,240 -> 197  (35.4452%, 86.25%)
197,240 -> 3  (35.4452%, 98.1043%)
4,11 -> 192  (35.4452%, 95.3917%)
4,192 -> 11  (35.4452%, 75.8242%)
4,174 -> 3,5  (35.4452%, 95.3917%)
3,4,174 -> 5  (35.4452%, 97.1831%)
4,5,174 -> 3  (35.4452%, 98.1043%)
240 -> 91  (35.274%, 70.5479%)
4,221 -> 3,5  (35.274%, 86.1925%)
3,4,221 -> 5  (35.274%, 88.0342%)
4,5,221 -> 3  (35.274%, 99.0385%)
4,11 -> 3,192  (35.1027%, 94.47%)
4,192 -> 3,11  (35.1027%, 75.0916%)
3,4,11 -> 192  (35.1027%, 95.7944%)
3,4,192 -> 11  (35.1027%, 76.2082%)
4,11,192 -> 3  (35.1027%, 99.0338%)
240 -> 3,5,197  (35.1027%, 70.2055%)
3,240 -> 5,197  (35.1027%, 85.4167%)
5,240 -> 3,197  (35.1027%, 90.3084%)
197,240 -> 3,5  (35.1027%, 97.1564%)
3,5,240 -> 197  (35.1027%, 94.47%)
3,197,240 -> 5  (35.1027%, 99.0338%)
5,197,240 -> 3  (35.1027%, 98.0861%)
240 -> 3,6,197  (35.1027%, 70.2055%)
3,240 -> 6,197  (35.1027%, 85.4167%)
6,240 -> 3,197  (35.1027%, 83.3333%)
197,240 -> 3,6  (35.1027%, 97.1564%)
3,6,240 -> 197  (35.1027%, 87.234%)
3,197,240 -> 6  (35.1027%, 99.0338%)
6,197,240 -> 3  (35.1027%, 98.0861%)
125,195 -> 221  (34.9315%, 72.0848%)
125,221 -> 195  (34.9315%, 73.1183%)
195,221 -> 125  (34.9315%, 82.5911%)
4,45 -> 3,174  (34.9315%, 81.2749%)
4,174 -> 3,45  (34.9315%, 94.0092%)
3,4,45 -> 174  (34.9315%, 83.2653%)
3,4,174 -> 45  (34.9315%, 95.7746%)
4,45,174 -> 3  (34.9315%, 98.0769%)
4,45 -> 195  (34.7603%, 80.8765%)
